id,news_title_en,news_title_ar,news_brief_en,news_brief_ar,stock_id,news_link_en,news_link_ar
"746","Approval of the capital increase","الموافقة على زيادة رأس المال","Receipt on Friday 11/03/1444 AH (corresponding to 10/07/2022 AD) The approval of the Saudi Central Bank to increase the company's capital from 100 million Saudi riyals to 230 million Saudi riyals through a rights issue","استلامها يوم الجمعة 11/03/1444هـ (الموافق 07/10/2022م) موافقة البنك المركزي السعودي على زيادة رأس مال الشركة من 100 مليون ريال سعودي الي 230 مليون ريال سعودي عن طريق طرح أسهم حقوق الأولوية","8311","https://t.co/AQXWL43Z7p","https://t.co/FbRerMLBUJ"
"745","Technical error","عطل فني","A major technical malfunction in one of the components of cement mill No. 1, on August 9, 2022 AD, which caused it to be stopped, which led to a decrease in the amount of sales by an average of 1161 tons per day, and work is underway to repair it, as the manufacturer stated, according to the technical report issued on October 7, 2022 AD that the initial estimate for the period The process of repairing Mill No. 1 and returning it to its normal production status may take up to 12 months","عطل فني رئيسي في إحدى مكونات طاحونة الأسمنت رقم 1 ، بتاريخ 9 أغسطس 2022م والذي تسبب في إيقافها مما أدى لانخفاض كمية المبيعات بمعدل 1161 طن يومياً ، وجاري العمل على إصلاحها، حيث أفادت الشركة المصنعة حسب التقرير الفني الصادر بتاريخ 7 أكتوبر 2022م بأن التقدير المبدئي للفترة التي ستستغرقها عملية اصلاح الطاحونة رقم1 وإعادتها الى الوضع الإنتاجي الطبيعي قد يصل الى 12 شهر","3005","https://t.co/aqdc03g1ta","https://t.co/cKfBwJhx2F"
"744","Extraordinary General Assembly results","نتائج الجمعية العامة الغير عادية","Extraordinary General Assembly results:

1- approval on the recommendation of the Board of Directors of the company to reduce the company's capital according to the following:

- Company capital before reduction: 650 million (650,000,000) Saudi Riyals

- Company capital after reduction: 315 million (315,000,000) Saudi riyals.

Number of shares before reduction: 65 million (65,000,000) shares.

- Number of shares after reduction: thirty-One million five hundred thousand (31,500,000) shares.

- Reduction percentage:51.54% of the company's capital.

- Reason for capital reduction To write off the accumulated losses amounting of three hundred thirty-eight million six hundred thirty-one thousand (338,631,000 ) Saudi Riyals

- Capital Reduction Method: Cancellation of 33,500,000 shares of the company’s shares, to extinguish 98.93% of the accumulated losses amounting to 338,631,000 Saudi riyals as on June 30, 2022 AD, whereby (67) shares will be canceled for every (130) shares of the issuing company’s shares

- Reduction date: If the item is approved, the reduction decision will be effective on the company’s shareholders who own shares on the day of the extraordinary general assembly who are registered in the company’s shareholders’ register with the Securities Depository Center Company (Depository Center) at the end of the second trading day following the date of the extraordinary general assembly. Ordinary in which it was decided to reduce the capital

- Impact of capital reduction on the company's obligations: there is no impact of the reduction of the company's capital on its financial obligations","نتائج الجمعية العامة الغير عادية :

1- الموافقة على توصية مجلس الإدارة بتخفيض رأسمال الشركة وفقاً لما يلي:

-رأس مال الشركة قبل التخفيض: ست مائة وخمسون مليون (650,000,000) ريال سعودي
-رأس مال الشركة بعد التخفيض: ثلاث مائه وخمسة عشر مليون (315,000,000) ريال سعودي.

- عدد الأسهم قبل التخفيض: خمسه و ستون مليون (65,000,000) سهم.
- عدد الأسهم بعد التخفيض: واحد وثلاثون مليوناً وخمس مائة الف سهم ( 31,500,000) سهم.
- نسبة التخفيض: 51.54٪ من رأس مال الشركة.

- سبب تخفيض رأس المال: إطفاء الخسائر المتراكمة بقيمة ثلاثمائة وثمانية وثلاثون مليون وستمائة وواحد وثلاثون الفاً (338,631,000) ريال سعودي والتي تشكل نسبة 98.93% من الخسائر المتراكمة كما في 30 يونيو 2022.
- طريقة تخفيض رأس المال: إلغاء عدد 33,500,000 سهم من أسهم الشركة، لإطفاء نسبة 98.93% من الخسائر المتراكمة البالغة 338,631,000 ريال سعودي كما في 30 يونيو 2022م، حيث سيتم إلغاء عدد (67) أسهم لكل (130) سهم من أسهم الشركة المصدرة.
- تاريخ التخفيض في نهاية ثاني يوم تداول يلي تاريخ انعقاد الجمعية العامة غير العادية التي قُرّر فيها تخفيض رأس المال
- أثر تخفيض رأس المال على التزامات الشركة: لا يوجد تأثير من تخفيض رأس مال الشركة على التزاماتها المالية.","1820","https://t.co/8Cv4I1PPbC","https://t.co/P2AF7I7Ymt"
"743","re-formation of committees","إعادة تشكيل اللجان","First: Re-formation of the Executive Committee:

Members before the amendment:
1- Mr. Abdulaziz Saleh Al Rebdi – (Non-executive) - Chairman of the Committee.
2- Mr . Omar Hamad Al Madhi – (Independent) – Resigned Members
3- Mr . Bader Abdulrahman Al Sayari – (Non-executive)
4- Mr . Amr Abdulaziz Al Jallal – (Independent)
5- Dr. Solaiman Abdulaziz Al Twaijri – (Executive)

Members after the amendment:
1- Mr. Abdulaziz Saleh Al Rebdi – (Non-executive) - Chairman of the Committee.
2- Mr . Ahmed Saud Shahini – (Non-executive) – Appointed Member
3- Mr . Bader Abdulrahman Al Sayari – (Non-executive)
4- Mr. Abdulaziz Mohammad Al Rugaib – (Independent) - Appointed Member
5- Dr. Solaiman Abdulaziz Al Twaijri – (Executive)
Second: Re-formation of the Remuneration and Nominations Committee:

Members before the amendment:
1- Mr. Amr Abdulaziz Al Jallal – (Independent) - Chairman of the Committee.
2- Mr . Abdulateef Abdullah Al Rajhi – (Non-executive)
3- Mr . Saleh Hasan Al Afaleq – (Non-executive) – Resigned Members

Members after the amendment:
1- Mr. Amr Abdulaziz Al Jallal – (Independent) - Chairman of the Committee.
2- Mr . Abdulateef Abdullah Al Rajhi – (Non-executive)
3- Mr . Ibrahim Mohammed Al Amer - (Independent) – Appointed Member

Third: Re-formation of Audit Committee:

Members before the amendment:
1- Mr. Saleh Hasan Al Afaleq – (Non-executive)- Chairman of the Committee – Resigned Members
2- Mr . Omar Hamad Al Madhi – (Independent) – Resigned Members
3- Dr. Ammr Khaled Kurdi– (External Member)

Members after the amendment:
1- Mr . Ahmed Saud Shahini – (Non-executive) – Appointed Member
2- Mr . Ibrahim Mohammed AL Amer (Independent(– Appointed Member
3- Dr. Ammr Khaled Kurdi – (External Member)","أولاً: إعادة تشكيل اللجنة التنفيذية:

أعضاء اللجنة قبل التعديل:
1- الأستاذ/ عبدالعزيز بن صالح الربدي – (غير تنفيذي) - رئيس اللجنة
2- الأستاذ/ عمر بن حمد الماضي – (مستقل) – عضو مستقيل
3- الأستاذ/ بدر بن عبدالرحمن السياري – (غير تنفيذي)
4- الأستاذ/ عمرو بن عبدالعزيز الجلال – (مستقل)
5- الدكتور/ سليمان بن عبدالعزيز التويجري (تنفيذي)

أعضاء اللجنة بعد التعديل:
1- الأستاذ/ عبدالعزيز بن صالح الربدي – (غير تنفيذي) - رئيس اللجنة
2- الأستاذ/ أحمد بن سعود شاهيني – (غير تنفيذي) – عضو معين
3- الأستاذ/ بدر بن عبدالرحمن السياري – (غير تنفيذي)
4- الأستاذ/ عبدالعزيز بن محمد الرقيب – (مستقل) – عضو معين
5- الدكتور/ سليمان بن عبدالعزيز التويجري (تنفيذي)

ثانياً: إعادة تشكيل لجنة المكافآت والترشيحات:

أعضاء اللجنة قبل التعديل:
1- الأستاذ/ عمرو بن عبدالعزيز الجلال – (مستقل) - رئيس اللجنة
2- الأستاذ/ عبداللطيف بن عبدالله الراجحي – (غير تنفيذي)
3- الأستاذ/صالح بن حسن العفالق – (غير تنفيذي) – عضو مستقيل

أعضاء اللجنة بعد التعديل:
1- الأستاذ/ عمرو بن عبدالعزيز الجلال – (مستقل) - رئيس اللجنة
2- الأستاذ/ عبداللطيف بن عبدالله الراجحي – (غير تنفيذي)
3- الأستاذ/إبراهيم بن محمد العامر – (مستقل) – عضو معين

ثالثاً: إعادة تشكيل لجنة المراجعة:

أعضاء اللجنة قبل التعديل:
1- الأستاذ/ صالح بن حسن العفالق – (غير تنفيذي) - رئيس اللجنة – عضو مستقيل
2- الأستاذ/ عمر بن حمد الماضي – (مستقل) – عضو مستقيل
3- الدكتور/عمرو خالد كردي – (عضو من خارج المجلس)

أعضاء اللجنة بعد التعديل:
1- الأستاذ/ أحمد بن سعود شاهيني – (غير تنفيذي) – عضو معين
2- الأستاذ/إبراهيم بن محمد العامر – (مستقل) – عضو معين
3- الدكتور/عمرو خالد كردي – (عضو من خارج المجلس)","6010","https://t.co/pO0sNJKZpn","https://t.co/cUvOCTQKuM"
"742","Resignation of  Member","إستقالة عضو","Resignation of a member of the Audit Committee, Mr. Haitham bin Muhammad Al-Gosaibi (Non-Executive Member), provided that the resignation will take effect from the date of 08-10-2022 AD.
And the appointment of Eng. Samir bin Mahmoud Haddad (independent member) as of 09/10/2022","استقالة عضو لجنة المراجعة الأستاذ/هيثم بن محمد القصيبي (عضو غير تنفيذي) على أن تسري ‏الاستقالة اعتباراً من تاريخ 08-10-2022م.‏
و تعيين المهندس/سمير بن محمود حداد ‏‏(عضو مستقل) اعتباراً من تاريخ ‏‏2022-10-09م","6050","https://t.co/uIUASyROtk","https://t.co/zDCbtT0hZZ"
"741","distribution of cash dividend","توزيع أرباح نقدية","Distribution of dividends (0.5) per share for the first half of 2022\
\
Due Date (Eligibility Date):\
Thursday 13-10 - 2022\
\
Dividend date:\
Within 15 days from the due date\
\
The company's policy is to distribute semi-annual dividends (every 6 months).","توزيع أرباح (0.5 ) لكل سهم عن النصف الأول من عام 2022\
\
تاريخ الاستحقاق ( موعد الاحقية ):\
الخميس 13 – 10 - 2022\
\
تاريخ التوزيعات النقدية :\
خلال 15 يوما من تاريخ الاستحقاق\
\
سياسة الشركة توزيع أرباح نصف سنوية ( كل 6 شهور )","1202","https://t.co/VsbiNFqU6w","https://t.co/3zgp7UJuXE"
"740","Financial results for the period ended 09-30-2022","النتائج المالية للفترة المنتهية في 2022-09-30","Almarai Company Announces Its Condensed Consolidated Interim Financial Results for The Period Ended on 30th September 2022 (Nine Months)","تعلن شركة المراعي عن النتائج المالية الأولية الموجزة الموحدة للفترة المنتهية في 30 سبتمبر 2022م (تسعة أشهر)","2280","https://t.co/hk58oCc7np","https://t.co/w24EEmSgff"
"739","Signing an agreement","توقيع اتفاقية","An agreement was signed with Al-Rajhi Capital on 10-6-2022 to manage the subscription and cover the offering related to increasing the company's capital through the issuance of rights shares amounting to 265 million riyals","تم توقيع إتفاقية مع شركة الراجحي المالية بتاريخ 6-10-2022 للقيام بإدارة الاكتتاب وتغطية الطرح المتعلق بزيادة رأس مال الشركة عبر إصدار أسهم حقوق أولوية بقيمة 265 مليون ريال","8160","https://t.co/6aw7V8tixl","https://t.co/fgJNiGjZgO"
"738","New oscillation ratio","احتساب نسبة التذبذب الجديدة","The Extraordinary General Assembly approved on Thursday 10/03/1444 AH corresponding to 06/10/2022 AD to reduce the company's capital. Accordingly, the fluctuation percentage for the company's share will be calculated based on the price of 21.58 riyals, and the existing orders will be canceled.
The trading of the company’s shares will also be suspended, based on the listing rules, for a period of two working days, starting today, Sunday 03/13/1444, and the suspension will be lifted at the end of trading on Monday 03/14/1444","وافقت الجمعية العامة الغير عادية يوم  الخميس 10/03/1444هـ الموافق 06\\10\\2022م على تخفيض رأس مال الشركة. وبناء عليه فإنه سيتم احتساب نسبة التذبذب لسهم الشركة على أساس سعر 21.58 ريال، وإلغاء الأوامر القائمة.
كما أنه سوف يتم تعليق تداول سهم الشركة وذلك بناءً على قواعد الإدراج لمدة يومي عمل ابتداءً من اليوم  الأحد 13/03/1444 ويتم رفع التعليق بنهاية تداول يوم الاثنين 14/03/1444","1820","https://t.co/D4DLdjvluw","https://t.co/HRefOAze3M"
"737","Opening of a new center","افتتاح مركز جديد","The opening of a new men's center in Riyadh on Saturday, 08 October 2022 AD.
The center is located on Prince Mishaal bin Abdulaziz Road, Irqa District, in the city of Riyadh, with a total area of ​​2,100 square meters. The center also includes a shop with a rental area of ​​15 square meters.","افتتاح مركز جديد للرجال بمدينة الرياض وذلك في يوم السبت الموافق 08 اكتوبر 2022م.
يقع المركز على طريق الأمير مشعل بن عبدالعزيز، حي عرقة، في مدينة الرياض، وتبلغ مساحته الإجمالية 2,100 متر مربع. كما يضم المركز محلاً تجارياً بمساحة تأجيرية تبلغ 15 متر مربع.","1830","https://t.co/yAwZ8H7hQX","https://t.co/ReS8AM6d7i"
"734","Financial regulation procedures","اجراءات التنظيم المالي","The beginning of work on the financial regulation procedures, and this means that the company will appoint a trustee, and it will carry out the financial reorganization in six axes, which are as follows:\
Preparatory stage for submitting an application.\
Application stage.\
Procedure opening stage.\
Proposal approval stage.\
implementation stage.\
process completion stage.\
\
\
It is not known how long each stage will take.\
\
\
The trading of the company's shares will also be suspended starting from Sunday 13/03/1444","بداية العمل على اجراءات التنظيم المالي وهذا يعني ان الشركة ستقوم بتعيين امين ، وستقوم بإجراء إعادة التنظيم المالي في ستة محاور وهي كالآتي:\
‏مرحلة الإعداد لتقديم الطلب.\
‏مرحلة تقديم الطلب.\
‏مرحلة افتتاح الإجراء.\
‏مرحلة اعتماد المقترح.\
‏مرحلة التنفيذ.\
‏مرحلة إنهاء الإجراء.\
\
\
غير معلوم المده المستغرقه لكل مرحله.\
\
\
كما سيتم إيقاف التداول على أسهم الشركة اعتباراً من يوم الأحد 13/03/1444","4070","https://t.co/dhlOy0n7sa","https://t.co/UK45XwNFMl"
"733","Capital reduction","تخفيض راس المال","Approval of the Board of Directors’ recommendation to reduce the company’s capital to become as follows : -\
- Capital before reduction 337,500,000 Saudi riyals\
\
- Capital after reduction 158,084,670 Saudi riyals\
\
- The percentage of reduction will be 53.16%. The number of shares before the reduction is 33,750,000 shares.\
\
- The number of shares after the reduction is 15,808,467 shares\
\
- Reason for capital reduction: Amortizing (100%) of the accumulated losses in the amount of (179,415,330) Saudi riyals as on June 30, 2022 AD\
\
- Capital reduction method: cancel (17,941,533) shares of the company's shares, (1.06) shares will be reduced for every (2) share","الموافقة على توصية مجلس الإدارة بتخفيض رأس مال الشركة ليصبح على النحو التالي : -\
- رأس المال قبل التخفيض 337,500,000 ريال سعودي\
\
- رأس المال بعد التخفيض 158,084,670 ريال سعودي\
\
- نسبة التخفيض سوف تمثل 53.16% . - عدد الأسهم قبل التخفيض 33,750,000 سهم.\
\
- عدد الأسهم بعد التخفيض 15,808,467 سهم .\
\
- سبب تخفيض رأس المال: إطفاء نسبة (100%) من الخسائر المتراكمة كما في 30 يونيو 2022م بقيمة (179,415,330) ريال سعودي\
\
- طريقة تخفيض رأس المال: إلغاء (17,941,533) سهم من أسهم الشركة، سيتم تخفيض (1.06) سهم لكل (2) سهم","6012","https://t.co/PnJiW2K7bN","https://t.co/VaDCR1I8zm"
"732","Reducing and increasing the capital","تخفيض وزيادة راس المال","The latest developments regarding the amendment of the Board of Directors’ recommendation to reduce the company’s capital and then increase it through the issuance of rights issue, which was published on the Tadawul website on 08-02-2022 AD regarding the Board of Directors’ decision on 07-02-2022 AD to amend the Board’s recommendation to the Extraordinary General Assembly Increasing the company's capital by 350,000,000 Saudi riyals through the issuance of rights issue shares.\
After the amendment, the council’s recommendation becomes:\
Reducing the company's capital by 125,000,000 Saudi riyals by canceling shares\
- And then increasing the capital by 350,000,000 riyals by offering priority rights shares\
\
The first part of the Board of Directors’ recommendation to reduce the company’s capital by an amount of 125,000,000 Saudi riyals was implemented in accordance with the decision of the Extraordinary General Assembly held on February 23, 2022 AD by canceling shares to extinguish part of the accumulated losses.\
\
On 09/19-2022, the file of a request to increase the company's capital by offering priority rights shares was submitted to the Capital Market Authority.\
\
And the approval of the Capital Market Authority on the company’s request to increase the company’s capital by an amount of 350 million Saudi riyals, which was published on the Tadawul website on 10/06-2022","آخر التطورات عن تعديل توصية مجلس الإدارة بخفض رأس مال الشركة و من ثم زيادته عن طريق إصدار أسهم حقوق أولوية و المنشور على موقع تداول بتاريخ 08-02-2022م بشأن قرار مجلس الإدارة بتاريخ 07-02-2022م بتعديل توصية المجلس إلى الجمعية العامة غير العادية بزيادة رأس مال الشركة بقيمة 350,000,000 ريال سعودي عن طريق إصدار أسهم حقوق أولوية.\
لتصبح توصية المجلس بعد التعديل:\
- خفض رأس مال الشركة بقيمة 125,000,000 ريال سعودي عن طريق إلغاء أسهم\
- و من ثم زيادة رأس المال بقيمة 350,000,000 ريال عن طريق طرح أسهم حقوق أولوية\
\
تم تنفيذ الجزء الأول من توصية مجلس الإدارة بخفض رأس مال الشركة بقيمة 125,000,000 ريال سعودي وفق قرار الجمعية العامة غير العادية المنعقدة بتاريخ 23-02-2022م عن طريق إلغاء اسهم لإطفاء جزء من الخسائر المتراكمة.\
\
وبتاريخ 19-09-2022م تم تقديم ملف طلب زيادة رأس مال الشركة عن طريق طرح أسهم حقوق الأولوية إلى هيئة السوق المالية.\
\
و موافقة هيئة السوق المالية على طلب الشركة بزيادة رأس مال الشركة بقيمة 350 مليون ريال سعودي و المنشور على موقع تداول بتاريخ 06-10-2022م","4070","https://t.co/yE5NaTf3X8","https://t.co/guosC8eovh"
"731","attend a meeting","حضور اجتماع","Inviting shareholders to attend several meetings via modern technology to discuss the company's developments
On Wednesday 16/03/1444 AH corresponding to 10/12/2022 AD, from (5 - 7) in the evening.","دعوة المساهمين لحضور عدة اجتماعات عبر وسائل التقنية الحديثة لمناقشة مستجدات الشركة
يوم الأربعاء بتاريخ 16/03/1444هـ الموافق 12/10/2022م، من (5 - 7) مساءً.","2110","https://t.co/fbAUctXNYp","https://t.co/3sBclYw5C7"
"730","Working on a project","ترسية مشروع","Awarding a project with the Construction and Coordination Company to implement the works of equipping the offices of the group's new headquarters
Project value: 137,984,654.49 Saudi riyals as a ceiling for the total amount excluding VAT","ترسية مشروع مع شركة الإعمار والتنسيق لتنفيذ أعمال تجهيز مكاتب مقر المجموعة الجديد
قيمة المشروع: 137,984,654.49 ريال سعودي كسقف أعلى للمبلغ الكلي غير شامل لضريبة القيمة المضافة","1111","https://t.co/QHm4w4FAus","https://t.co/URcphQvJU0"
"729","Results of the Ordinary General Assembly","نتائج الجمعية العامة العادية","Results of the Ordinary General Assembly Meeting (First Meeting)
1. Approval of the formation of the Audit Committee, defining its tasks, work controls, and remunerations of its members for the new term, starting from the date of the Assembly 05/10/2022 until the end of the current session on 08/03/2025, and they are:
1. Badr bin Mohammed Al-Issa
2. Mishaal bin Abdul Mohsen Al-Sulaiman.
3. Mohammed bin Abdul Hamid Jaber

2. Approval of the amendment of the Governance Manual
3. Approval of the amendment of the charter of the Board of Directors
4. Approval of the amendment of the policy and procedures for nominations and membership in the Board of Directors
5. Approval of the amendment of the charter of the Audit Committee.
6. Approval of the amendment of the work charter of the Nomination and Remuneration Committee.
7. Approval of the amendment of the Risk Management Committee.
8. Approval of amending the rewards and compensation policy.","نتائج اجتماع الجمعية العامة العادية ( الاجتماع الأول )
1. الموافقة على تشكيل لجنة المراجعة وتحديد مهامها وضوابط عملها ومكافآت أعضائها للدورة الجديدة ابتداءًا من تاريخ الجمعية 05/10/2022م وحتى نهاية الدورة الحالية في 08/03/2025م وهم:
1. بدر بن محمد العيسى
2. مشعل بن عبدالمحسن السليمان.
3. محمد بن عبدالحميد جابر

2.الموافقة على تعديل دليل الحوكمة
3. الموافقة على تعديل ميثاق مجلس الإدارة
4.الموافقة على تعديل سياسة وإجراءات الترشيحات والعضوية في مجلس الإدارة
5. الموافقة على تعديل ميثاق لجنة المراجعة.
6. الموافقة على تعديل ميثاق عمل لجنة الترشيحات والمكافات.
7. الموافقة على تعديل لجنة إدارة المخاطر.
8. الموافقة على تعديل سياسة المكافات والتعويضات.","8270","https://t.co/9QIzE6Qobl","https://t.co/iGaSVHY8Tt"
"728","Decision of the Committee for the Resolution of Securities Disputes","قرار لجنة الفصل","The issuance of the decision of the Committee for the Resolution of Securities Disputes in the lawsuit filed by the company against the Saudi Venture Capital Investment Company","صدور قرار لجنة الفصل في منازعات الأوراق المالية في الدعوى المقامة من قبل الشركة ضد شركة فينتشر كابيتال الاستثمارية السعودية","8170","https://t.co/GmHHaNZsGs","https://t.co/Tg1QMg5J7g"
"727","Strategic Plan","خطة استراتيجية","Launching a new strategic plan, the most prominent features of the plan:
Our clients:
1) Providing all the shopping needs of the largest segments of customers and serving them in the best way and in an easy way.
2) Providing the best value, most suitable quality and experience.
3) Expanding the service of quantity customers, for example, ""catering centers, hotels, restaurants, large families"" through wholesale markets.

The principles of the operational model and the main axes:
1) An organization focused on customer needs and an improved and differentiated customer presentation.
2) A comprehensive, multi-business model that is scalable and scalable.
3) The effectiveness of the organizational structure and the cost of operations, assets and operational resources.
4) Enabling data, digital transformation and technology.","اطلاق خطة استراتيجية جديده , أبرز سمات الخطة:
عملاءنا:
1) توفير جميع احتياجات التسوق لأكبر شرائح العملاء وخدمتهم على أفضل وجه وبطريقة ميسرة.
2) توفير أفضل قيمة وأنسب جودة وتجربة.
3) التوسع في خدمة عملاء الكميات على سبيل المثال ""مراكز الإعاشة، الفنادق، والمطاعم، العائلات الكبيرة"" من خلال أسواق الجملة.

مبادئ النموذج التشغيلي والمحاور الرئيسية:
1) مؤسسة تركز على احتياجات العميل وعرض محسن ومميز للعملاء.
2) نموذج تجاري شامل ومتعدد قابل للتطوير والتوسع.
3) فعالية الهيكل التنظيمي وتكلفة العمليات والأصول والموارد التشغيلية.
4) تمكين البيانات والتحول الرقمي والتقنية.","4001","https://t.co/Lpj9D4lytB","https://t.co/7OSbFVD7IQ"
"726","capital reduction","تخفيض رأس المال","Regarding submitting a request to reduce the company’s capital to the Capital Market Authority for its approval, the company is pleased to announce the issuance of the approval of the Capital Market Authority on 09/03/1444 AH (corresponding to 10/5/2022 AD) on the company’s request to reduce its capital..","بخصوص تقديم طلب تخفيض رأس مال الشركة إلى هيئة السوق المالية للحصول على موافقتها، يسر الشركة أن تعلن عن صدور موافقة هيئة السوق المالية بتاريخ 09/03/1444هـ (الموافق 05/10/2022م) على طلب الشركة تخفيض رأس مالها..","8180","https://t.co/XI0hmYuU1e","https://t.co/vmzfAOsPIh"
"725","Resignation and appointment of a member","استقالة وتعيين عضو أخر","Resignation of the Chairman of the Board of Directors m. Omar bin Hamad Al-Madhi, Member of the Board of Directors (Non-Executive Member), representative of the Saudi Agricultural Investment and Livestock Production Company (SALIC), to be effective as of 10/06-2022 AD. An alternate board member will also be nominated to represent her, not later
And the appointment of Mr. Abdul Rahman bin Saud Al Owais (Non-Executive Member) as Chairman of the Board of Directors as of 06-10- 2022 AD.","استقالة رئيس مجلس الإدارة م. عمر بن ‏حمد الماضي من عضوية مجلس الإدارة (عضو غير تنفيذي) ممثل ‏الشركة السعودية للاستثمار الزراعي والانتاج الحيواني (سالك) ‏على أن تكون ساريةً اعتباراً من 06-10-2022م. كما سيتم ‏ترشيح عضو مجلس إدارة بديل ممثلاً عنها لا حقاً.‏
و تعيين الأستاذ / عبدالرحمن بن سعود ‏العويس (عضو غير تنفيذي) رئيساً لمجلس الإدارة اعتباراً من ‏‏2022-10-06م.‏","6050","https://t.co/tTRL1j0D8I","https://t.co/xWTcrvnaF8"
"724","oscillation ratio","نسبة التذبذب","Increasing the company's capital by granting bonus shares; Accordingly, the fluctuation percentage for the company's share was calculated based on the price of 84.60 riyals for today, Thursday","زيادة رأس مال الشركة من خلال منح أسهم مجانية؛ وعليه فقد تم احتساب نسبة التذبذب لسهم الشركة على أساس سعر  84.60 ريال لهذا اليوم الخميس","4003","https://t.co/LWj7rW49f0","https://t.co/gNDVWHiRr0"
"723","Increasing the company's capital","زيادة رأس مال الشركة","The results of the Extraordinary General Assembly meeting, which included the approval of the company’s capital increase (the second meeting)\
\
The total amount of the increase: 200 million riyals\
Capital before the increase: 600 million riyals\
Capital after the increase: 800 million riyals\
\
Increase rate: 33.33%\
\
The number of shares before the increase is 60 million\
The number of shares after the increase is 80 million","نتائج اجتماع الجمعية العامة غير العادية التي تضمنت الموافقة على زيادة رأس مال الشركة (الاجتماع الثاني)\
\
المبلغ الإجمالي للزيادة : 200 مليون ريال\
راس المال قبل الزيادة : 600 مليون ريال\
راس المال بعد الزيادة: 800 مليون ريال \
\
نسبة الزيادة : 33.33%\
\
عدد الأسهم قبل الزيادة 60 مليون \
عدد الأسهم بعد الزيادة 80 مليون","4003","https://t.co/9Ydr4rDKQm","https://t.co/9ohTgrIZKe"
"722","Working on a project","ترسية مشروع","award the IT Licenses Project, with Advanced ElectronicsCompany (AEC) for a total amount of (47,026,004.74) riyals (inclusiveof value-added tax)","ترسية عقد تجديد تراخيص تقنية الحاسب الألي مع شركة الالكترونيات المتقدمة المحدودة بمبلغ إجمالي 47,026,004.74 ﷼ شامل ( ضریبة القیمة المضافة)","7200","https://t.co/dN5LsjHkUQ","https://t.co/dNDWY8GaF0"
"721","Signing an agreement","توقيع اتفاقية","One of its associate companies signed a facility agreement (Tawarruq) with the Tourism Development Fund
Funding amount: 150 million Saudi riyals
Financing period: 15 years","توقيع إحدى شركاتها الزميلة على إتفاقية تسهيلات (تورق) مع صندوق التنمية السياحي
قيمة التمويل: 150 مليون ريال سعودي
مدة التمويل: 15 سنه","4322","https://t.co/9uQTUAGIKs","https://t.co/j3NQ2IryE3"
"720","Election of the Chairman of the Board of Directors","انتخاب رئيس مجلس الإدارة","Referring to the previous announcement of Nayifat on 27/09/2022 regarding the election of Board Chairman and Vice Chairman, appointment the Managing Director and CEO, Board Secretary, the formation of committees, and the appointment of company's representatives to the Capital Market Authority (CMA), Saudi Exchange (TADAWUL) and EDAA Center
Nayifat Finance Co. announces the latest update, where the letter of Saudi Central Bank has been received on 09/03/1444H Corresponding to 05/10/2022G, which includes non-objection to the appointment of Mr. Bandar Mohammed Ahmed Al Baiz to the position of Managing Director and CEO of the company, and the date work commencement will be on 16/10/2022G.","إشارة إلى إعلان شركة النايفات للتمويل بتاريخ 01/03/1444هـ الموافق 27/09/2022م عن انتخاب رئيس مجلس الادارة ونائبه وتعيين العضو المنتدب والرئيس التنفيذي للشركة وتعيين أمين سر مجلس الإدارة وتشكيل اللجان المنبثقة وتعيين ممثلي الشركة لدى هيئة السوق المالية والسوق المالية السعودية (تداول) ومركز الإيداع،
تعلن شركة النايفات للتمويل عن آخر التطورات، حيث تم إستلام خطاب البنك المركزي السعودي بتاريخ 09/03/1444هـ الموافق 05/10/2022م، والمتضمن عدم الممانعة على تعيين الأستاذ/ بندر محمد أحمد البيز في منصب العضو المنتدب والرئيس التنفيذي للشركة، وسيباشر عمله من تاريخ 16/10/2022م.","4081","https://t.co/gIziSgIUG0","https://t.co/bKklZWWwwK"
"719","offering  sakuk","طرح صكوك","End of issuance of additional tranche 1 capital bonds denominated in Saudi riyals

Offering value: 3,750,000,000 Saudi riyals

5.25% flat annually paid on a quarterly basis at the end of each periodic distribution date from the date of issue until the day preceding 10/5/2027G (the “First Amendment Date”).","انتهاء طرح إصدار صكوك رأس مال إضافية من الشريحة الأولى مقوّمة بالريال السعودي

قيمة الطرح : 3,750,000,000 ريال سعودي

5.25% ثابت سنويًا مدفوعة على أساس ربع سنوي في نهاية كل تاريخ توزيع دوري اعتبارًا من تاريخ الإصدار حتى اليوم الذي يسبق تاريخ 2027/10/5م (""تاريخ التعديل الأول"").","1010","https://t.co/fME7Edgsro","https://t.co/3jlIiTaiIm"
"718","acquisition","عملية استحواذ","the Latest Developments Regarding the Acquisition and Operation of Al Salam Hospital (Al Salam Medical Services Company - a subsidiary)","آخر التطورات بخصوص صفقة الاستحواذ وكذلك التشغيل لمستشفى السلام (شركة السلام للخدمات الطبية -شركة تابعة)","2140","https://t.co/gkDAhgUc09","https://t.co/OGtsjDxdVA"
